place,placeLabel
http://www.wikidata.org/entity/Q3748693,Q3748693
http://www.wikidata.org/entity/Q3748714,Q3748714
http://www.wikidata.org/entity/Q3852974,Q3852974
http://www.wikidata.org/entity/Q3867326,Q3867326
http://www.wikidata.org/entity/Q3909186,Q3909186
http://www.wikidata.org/entity/Q3909197,Q3909197
http://www.wikidata.org/entity/Q3909285,Q3909285
http://www.wikidata.org/entity/Q3909292,Q3909292
http://www.wikidata.org/entity/Q3909745,Q3909745
http://www.wikidata.org/entity/Q3936557,Q3936557
http://www.wikidata.org/entity/Q3936613,Q3936613
http://www.wikidata.org/entity/Q3968847,Q3968847
http://www.wikidata.org/entity/Q3971846,Q3971846
http://www.wikidata.org/entity/Q3995126,Q3995126
http://www.wikidata.org/entity/Q3995135,Q3995135
http://www.wikidata.org/entity/Q3995402,Q3995402
http://www.wikidata.org/entity/Q3995431,Q3995431
http://www.wikidata.org/entity/Q3995464,Q3995464
http://www.wikidata.org/entity/Q3995484,Q3995484
http://www.wikidata.org/entity/Q3995497,Q3995497
http://www.wikidata.org/entity/Q3995512,Q3995512
http://www.wikidata.org/entity/Q3995535,Q3995535
http://www.wikidata.org/entity/Q3995537,Q3995537
http://www.wikidata.org/entity/Q3995540,Q3995540
http://www.wikidata.org/entity/Q3995549,Q3995549
http://www.wikidata.org/entity/Q3995553,Q3995553
http://www.wikidata.org/entity/Q3995560,Q3995560
http://www.wikidata.org/entity/Q3995572,Q3995572
http://www.wikidata.org/entity/Q3995590,Q3995590
http://www.wikidata.org/entity/Q3995591,Q3995591
http://www.wikidata.org/entity/Q3995624,Q3995624
http://www.wikidata.org/entity/Q3939438,Rocca Aldobrandesca
http://www.wikidata.org/entity/Q615609,Formiche di Grosseto
http://www.wikidata.org/entity/Q214731,Monte Argentario
http://www.wikidata.org/entity/Q214849,Orbetello
http://www.wikidata.org/entity/Q2073211,Talamone
http://www.wikidata.org/entity/Q175956,Montalto di Castro
http://www.wikidata.org/entity/Q7100009,Orbetello Airfield
http://www.wikidata.org/entity/Q2439920,Albinia
http://www.wikidata.org/entity/Q3748653,Forte Tre Natali
http://www.wikidata.org/entity/Q16336984,Q16336984
http://www.wikidata.org/entity/Q16337076,Q16337076
http://www.wikidata.org/entity/Q1223308,Albegna
http://www.wikidata.org/entity/Q16555261,Q16555261
http://www.wikidata.org/entity/Q16601441,Q16601441
http://www.wikidata.org/entity/Q16555234,Formiche di Grosseto lighthouse
http://www.wikidata.org/entity/Q2888024,Battle of Orbetello
http://www.wikidata.org/entity/Q18455589,Montebello
http://www.wikidata.org/entity/Q6904192,Montalto Di Castro Airfield
http://www.wikidata.org/entity/Q18487913,Terrarossa
http://www.wikidata.org/entity/Q18487848,Quattro Strade
http://www.wikidata.org/entity/Q1431610,Porto Santo Stefano
http://www.wikidata.org/entity/Q2250521,Laguna di Orbetello
http://www.wikidata.org/entity/Q3571248,Yacht Club Santo Stefano
http://www.wikidata.org/entity/Q18487757,Le Miniere
http://www.wikidata.org/entity/Q27349647,Q27349647
http://www.wikidata.org/entity/Q18487672,Convento della Presentazione al Tempio
http://www.wikidata.org/entity/Q18487866,San Donato Vecchio
http://www.wikidata.org/entity/Q18455775,S.S. Aurelia-Località Arcipretura
http://www.wikidata.org/entity/Q18487607,Cala Moresca
http://www.wikidata.org/entity/Q18487712,Il Mascherino
http://www.wikidata.org/entity/Q18487801,Orbetello Scalo
http://www.wikidata.org/entity/Q18487861,Saline Sadum
http://www.wikidata.org/entity/Q16336998,Argentario Aquarium
http://www.wikidata.org/entity/Q16555290,Talamone lighthouse
http://www.wikidata.org/entity/Q31621113,Formiche di Grosseto
http://www.wikidata.org/entity/Q33325753,Cala del gesso
http://www.wikidata.org/entity/Q33345956,Tantulli Ulisse
http://www.wikidata.org/entity/Q34965952,Porto Vecchio
http://www.wikidata.org/entity/Q34834568,Capo d'Uomo
http://www.wikidata.org/entity/Q34965305,Porto del Valle
http://www.wikidata.org/entity/Q1111407,Q1111407
http://www.wikidata.org/entity/Q783427,Bruna
http://www.wikidata.org/entity/Q1052350,Principina a Mare
http://www.wikidata.org/entity/Q3517625,Q3517625
http://www.wikidata.org/entity/Q3603241,Q3603241
http://www.wikidata.org/entity/Q3621987,Q3621987
http://www.wikidata.org/entity/Q3632910,Q3632910
http://www.wikidata.org/entity/Q3641462,Q3641462
http://www.wikidata.org/entity/Q3657406,Q3657406
http://www.wikidata.org/entity/Q3657441,Q3657441
http://www.wikidata.org/entity/Q3657454,Q3657454
http://www.wikidata.org/entity/Q3657711,Q3657711
http://www.wikidata.org/entity/Q3661157,Q3661157
http://www.wikidata.org/entity/Q3661676,Q3661676
http://www.wikidata.org/entity/Q3662230,Q3662230
http://www.wikidata.org/entity/Q3662552,Q3662552
http://www.wikidata.org/entity/Q3662749,Q3662749
http://www.wikidata.org/entity/Q3671895,Q3671895
http://www.wikidata.org/entity/Q3672660,Q3672660
http://www.wikidata.org/entity/Q3673191,Q3673191
http://www.wikidata.org/entity/Q3673735,Q3673735
http://www.wikidata.org/entity/Q3712531,Q3712531
http://www.wikidata.org/entity/Q3731324,Q3731324
http://www.wikidata.org/entity/Q3740223,Q3740223
http://www.wikidata.org/entity/Q3740235,Q3740235
http://www.wikidata.org/entity/Q3748669,Q3748669
http://www.wikidata.org/entity/Q3748672,Q3748672
http://www.wikidata.org/entity/Q3748691,Q3748691
http://www.wikidata.org/entity/Q3777055,Q3777055
http://www.wikidata.org/entity/Q3867259,Q3867259
http://www.wikidata.org/entity/Q3888820,Q3888820
http://www.wikidata.org/entity/Q3889754,Q3889754
http://www.wikidata.org/entity/Q3889833,Q3889833
http://www.wikidata.org/entity/Q3890701,Q3890701
http://www.wikidata.org/entity/Q3891544,Q3891544
http://www.wikidata.org/entity/Q3905170,Q3905170
http://www.wikidata.org/entity/Q3905176,Q3905176
http://www.wikidata.org/entity/Q3907042,Q3907042
http://www.wikidata.org/entity/Q3907975,Q3907975
http://www.wikidata.org/entity/Q3908222,Q3908222
http://www.wikidata.org/entity/Q3909224,Q3909224
http://www.wikidata.org/entity/Q3909248,Q3909248
http://www.wikidata.org/entity/Q3922921,Q3922921
http://www.wikidata.org/entity/Q3925654,Q3925654
http://www.wikidata.org/entity/Q3940856,Q3940856
http://www.wikidata.org/entity/Q3945529,Q3945529
http://www.wikidata.org/entity/Q3971079,Q3971079
http://www.wikidata.org/entity/Q3971427,Q3971427
http://www.wikidata.org/entity/Q3995196,Q3995196
http://www.wikidata.org/entity/Q3995205,Q3995205
http://www.wikidata.org/entity/Q3995479,Q3995479
http://www.wikidata.org/entity/Q3995533,Q3995533
http://www.wikidata.org/entity/Q3995633,Q3995633
http://www.wikidata.org/entity/Q4012075,Q4012075
http://www.wikidata.org/entity/Q4012241,Q4012241
http://www.wikidata.org/entity/Q4012800,Q4012800
http://www.wikidata.org/entity/Q3657593,Cappella di San Luigi a Capezzolo
http://www.wikidata.org/entity/Q3904570,San Giovanni Battista
http://www.wikidata.org/entity/Q3936556,Padule di Castiglione
http://www.wikidata.org/entity/Q918575,Natural Park of Maremma
http://www.wikidata.org/entity/Q1118187,Alberese
http://www.wikidata.org/entity/Q3603238,Abbey of San Pancrazio al Fango
http://www.wikidata.org/entity/Q478159,Punta Ala
http://www.wikidata.org/entity/Q531400,Marina di Grosseto
http://www.wikidata.org/entity/Q3968848,Alberese
http://www.wikidata.org/entity/Q188547,Castiglione della Pescaia
http://www.wikidata.org/entity/Q2165026,"Montiano, Magliano in Toscana"
http://www.wikidata.org/entity/Q513602,Riva del Sole
http://www.wikidata.org/entity/Q3747504,Fonteblanda
http://www.wikidata.org/entity/Q3995642,Tower of Street Cristoforo Colombo
http://www.wikidata.org/entity/Q2205759,Pian di Rocca
http://www.wikidata.org/entity/Q3826013,Lago di Poggio Perotto
http://www.wikidata.org/entity/Q3846790,Maremma Grossetana
http://www.wikidata.org/entity/Q16337117,Q16337117
http://www.wikidata.org/entity/Q18487864,San Donato
http://www.wikidata.org/entity/Q18487581,Alberese Scalo
http://www.wikidata.org/entity/Q18487869,San Vincenzo d'Elba
http://www.wikidata.org/entity/Q18487902,Stazione di Alberese
http://www.wikidata.org/entity/Q18487675,Cupi
http://www.wikidata.org/entity/Q15246942,Maremma Regional Park
http://www.wikidata.org/entity/Q33327605,Medusa
http://www.wikidata.org/entity/Q33327915,Oasi
http://www.wikidata.org/entity/Q18487828,Podere Corso
http://www.wikidata.org/entity/Q18487832,Poderone
http://www.wikidata.org/entity/Q33180455,Canale Diversivo
http://www.wikidata.org/entity/Q33179921,Canale Collettore
http://www.wikidata.org/entity/Q33193195,Fosso Tanaro
http://www.wikidata.org/entity/Q33325782,Cala Di Forno
http://www.wikidata.org/entity/Q33192233,Emissario San Leopoldo
http://www.wikidata.org/entity/Q31611935,Monti dell' Uccellina
http://www.wikidata.org/entity/Q33326868,Kite Beach Fiumara
http://www.wikidata.org/entity/Q33177043,Antico Canale Navigabile
http://www.wikidata.org/entity/Q33180467,Canale Essiccatore Principale dell'Alberese
http://www.wikidata.org/entity/Q33337115,Spiaggia di Castiglione della Pescaia
http://www.wikidata.org/entity/Q33338805,Spiaggia di Marina di Grosseto
http://www.wikidata.org/entity/Q33538134,Baia di Talamone
http://www.wikidata.org/entity/Q1123425,Q1123425
http://www.wikidata.org/entity/Q2321061,Q2321061
http://www.wikidata.org/entity/Q2116086,Roccamare
http://www.wikidata.org/entity/Q215123,Scarlino
http://www.wikidata.org/entity/Q2941262,Q2941262
http://www.wikidata.org/entity/Q3329417,Q3329417
http://www.wikidata.org/entity/Q3542035,Q3542035
http://www.wikidata.org/entity/Q3542037,Q3542037
http://www.wikidata.org/entity/Q3603205,Q3603205
http://www.wikidata.org/entity/Q3604715,Q3604715
http://www.wikidata.org/entity/Q3622000,Q3622000
http://www.wikidata.org/entity/Q3634090,Q3634090
http://www.wikidata.org/entity/Q3649990,Q3649990
http://www.wikidata.org/entity/Q3655519,Q3655519
http://www.wikidata.org/entity/Q3657465,Q3657465
http://www.wikidata.org/entity/Q3662540,Q3662540
http://www.wikidata.org/entity/Q3662683,Q3662683
http://www.wikidata.org/entity/Q3662939,Q3662939
http://www.wikidata.org/entity/Q3668447,Q3668447
http://www.wikidata.org/entity/Q3669924,Q3669924
http://www.wikidata.org/entity/Q3670600,Q3670600
http://www.wikidata.org/entity/Q3671074,Q3671074
http://www.wikidata.org/entity/Q3672097,Q3672097
http://www.wikidata.org/entity/Q3673229,Q3673229
http://www.wikidata.org/entity/Q3689485,Q3689485
http://www.wikidata.org/entity/Q3689591,Q3689591
http://www.wikidata.org/entity/Q3689621,Q3689621
http://www.wikidata.org/entity/Q3740220,Q3740220
http://www.wikidata.org/entity/Q3858435,Q3858435
http://www.wikidata.org/entity/Q3862144,Q3862144
http://www.wikidata.org/entity/Q3884555,Q3884555
http://www.wikidata.org/entity/Q3884573,Q3884573
http://www.wikidata.org/entity/Q3884867,Q3884867
http://www.wikidata.org/entity/Q3889912,Q3889912
http://www.wikidata.org/entity/Q3891271,Q3891271
http://www.wikidata.org/entity/Q3895560,Q3895560
http://www.wikidata.org/entity/Q3904618,Q3904618
http://www.wikidata.org/entity/Q3904773,Q3904773
http://www.wikidata.org/entity/Q3904782,Q3904782
http://www.wikidata.org/entity/Q3908763,Q3908763
http://www.wikidata.org/entity/Q3908843,Q3908843
http://www.wikidata.org/entity/Q3909196,Q3909196
http://www.wikidata.org/entity/Q3909754,Q3909754
http://www.wikidata.org/entity/Q3935760,Q3935760
http://www.wikidata.org/entity/Q3939422,Q3939422
http://www.wikidata.org/entity/Q3939433,Q3939433
http://www.wikidata.org/entity/Q3940862,Q3940862
http://www.wikidata.org/entity/Q3969632,Q3969632
http://www.wikidata.org/entity/Q3995165,Q3995165
http://www.wikidata.org/entity/Q3995323,Q3995323
http://www.wikidata.org/entity/Q3898531,Pecora
http://www.wikidata.org/entity/Q3672442,Sant'Andrea Apostolo
http://www.wikidata.org/entity/Q633467,Vetulonia
http://www.wikidata.org/entity/Q781340,Rocchette
http://www.wikidata.org/entity/Q188587,Follonica
http://www.wikidata.org/entity/Q3970924,Scarlino
http://www.wikidata.org/entity/Q2206526,Portiglioni
http://www.wikidata.org/entity/Q1117602,Ravi
http://www.wikidata.org/entity/Q2860782,Vetulonia
http://www.wikidata.org/entity/Q2777434,Tirli
http://www.wikidata.org/entity/Q599893,Ampio
http://www.wikidata.org/entity/Q3907022,Poggio Ballone
http://www.wikidata.org/entity/Q1985494,Caldana
http://www.wikidata.org/entity/Q2135876,Pian d'Alma
http://www.wikidata.org/entity/Q2570243,Filare
http://www.wikidata.org/entity/Q15975722,Q15975722
http://www.wikidata.org/entity/Q16337090,Q16337090
http://www.wikidata.org/entity/Q16337149,Q16337149
http://www.wikidata.org/entity/Q16337205,Q16337205
http://www.wikidata.org/entity/Q16337219,Q16337219
http://www.wikidata.org/entity/Q16337234,Q16337234
http://www.wikidata.org/entity/Q1911290,Buriano
http://www.wikidata.org/entity/Q2148052,Bagno di Gavorrano
http://www.wikidata.org/entity/Q3967872,Stadio Romeo Malservisi-Mario Matteini
http://www.wikidata.org/entity/Q18487743,Le Case
http://www.wikidata.org/entity/Q18487805,Palazzo Guelfi
http://www.wikidata.org/entity/Q18487843,Porta a Colle
http://www.wikidata.org/entity/Q1915275,Puntone di Scarlino
http://www.wikidata.org/entity/Q5464682,Follonica Airfield
http://www.wikidata.org/entity/Q2463282,Scarlino Scalo
http://www.wikidata.org/entity/Q3649992,Cala Violina
http://www.wikidata.org/entity/Q18487709,I Forni
http://www.wikidata.org/entity/Q18487719,Imposto
http://www.wikidata.org/entity/Q18487723,La Botte
http://www.wikidata.org/entity/Q29647126,Q29647126
http://www.wikidata.org/entity/Q29647206,Q29647206
http://www.wikidata.org/entity/Q18487925,Vaticino
http://www.wikidata.org/entity/Q18487940,Zona 167 Scarlino
http://www.wikidata.org/entity/Q33179725,Canale Allacciante
http://www.wikidata.org/entity/Q33193187,Fosso San Giovanni
http://www.wikidata.org/entity/Q33346363,Ultima Spiaggia
http://www.wikidata.org/entity/Q18487765,Localita' Casa Valli
http://www.wikidata.org/entity/Q18487782,Miniera Marchi
http://www.wikidata.org/entity/Q33325734,Cala Civette
http://www.wikidata.org/entity/Q31638419,Monte di Muro
http://www.wikidata.org/entity/Q33378427,Fosso al Leccione
http://www.wikidata.org/entity/Q31627511,Monte di Stella
http://www.wikidata.org/entity/Q33176136,Padule di Scarlino
http://www.wikidata.org/entity/Q115545,Stadio Olimpico Carlo Zecchini
http://www.wikidata.org/entity/Q1121326,Q1121326
http://www.wikidata.org/entity/Q2052048,Q2052048
http://www.wikidata.org/entity/Q3328001,Q3328001
http://www.wikidata.org/entity/Q3328381,Q3328381
http://www.wikidata.org/entity/Q3634573,Q3634573
http://www.wikidata.org/entity/Q3636106,Q3636106
http://www.wikidata.org/entity/Q3636111,Q3636111
http://www.wikidata.org/entity/Q3636109,Q3636109
http://www.wikidata.org/entity/Q3657495,Q3657495
http://www.wikidata.org/entity/Q3657517,Q3657517
http://www.wikidata.org/entity/Q3657663,Q3657663
http://www.wikidata.org/entity/Q3657695,Q3657695
http://www.wikidata.org/entity/Q3657698,Q3657698
http://www.wikidata.org/entity/Q3661986,Q3661986
http://www.wikidata.org/entity/Q3664684,Q3664684
http://www.wikidata.org/entity/Q3664726,Q3664726
http://www.wikidata.org/entity/Q3669597,Q3669597
http://www.wikidata.org/entity/Q3669743,Q3669743
http://www.wikidata.org/entity/Q3670303,Q3670303
http://www.wikidata.org/entity/Q3670363,Q3670363
http://www.wikidata.org/entity/Q3670504,Q3670504
http://www.wikidata.org/entity/Q3670622,Q3670622
http://www.wikidata.org/entity/Q3671223,Q3671223
http://www.wikidata.org/entity/Q3672395,Q3672395
http://www.wikidata.org/entity/Q3672711,Q3672711
http://www.wikidata.org/entity/Q3673399,Q3673399
http://www.wikidata.org/entity/Q3683530,Q3683530
http://www.wikidata.org/entity/Q3735805,Q3735805
http://www.wikidata.org/entity/Q3740226,Q3740226
http://www.wikidata.org/entity/Q3740238,Q3740238
http://www.wikidata.org/entity/Q3773463,Q3773463
http://www.wikidata.org/entity/Q3775054,Q3775054
http://www.wikidata.org/entity/Q3801692,Q3801692
http://www.wikidata.org/entity/Q3803809,Q3803809
http://www.wikidata.org/entity/Q3671645,San Pietro
http://www.wikidata.org/entity/Q3851246,Q3851246
http://www.wikidata.org/entity/Q3860431,Q3860431
http://www.wikidata.org/entity/Q3861286,Q3861286
http://www.wikidata.org/entity/Q3862608,Q3862608
http://www.wikidata.org/entity/Q3862640,Q3862640
http://www.wikidata.org/entity/Q3884449,Q3884449
http://www.wikidata.org/entity/Q3884471,Q3884471
http://www.wikidata.org/entity/Q3889653,Q3889653
http://www.wikidata.org/entity/Q3889773,Q3889773
http://www.wikidata.org/entity/Q3889894,Q3889894
http://www.wikidata.org/entity/Q3889893,Q3889893
http://www.wikidata.org/entity/Q3890529,Q3890529
http://www.wikidata.org/entity/Q3890988,Q3890988
http://www.wikidata.org/entity/Q3891066,Q3891066
http://www.wikidata.org/entity/Q3891215,Q3891215
http://www.wikidata.org/entity/Q3891284,Q3891284
http://www.wikidata.org/entity/Q3891372,Q3891372
http://www.wikidata.org/entity/Q3891417,Q3891417
http://www.wikidata.org/entity/Q3902143,Q3902143
http://www.wikidata.org/entity/Q3902337,Q3902337
http://www.wikidata.org/entity/Q3902420,Q3902420
http://www.wikidata.org/entity/Q3904626,Q3904626
http://www.wikidata.org/entity/Q3908702,Q3908702
http://www.wikidata.org/entity/Q3908864,Q3908864
http://www.wikidata.org/entity/Q3908921,Q3908921
http://www.wikidata.org/entity/Q3909753,Q3909753
http://www.wikidata.org/entity/Q3939428,Q3939428
http://www.wikidata.org/entity/Q3967871,Q3967871
http://www.wikidata.org/entity/Q3969691,Q3969691
http://www.wikidata.org/entity/Q3971696,Q3971696
http://www.wikidata.org/entity/Q3971697,Q3971697
http://www.wikidata.org/entity/Q3974607,Q3974607
http://www.wikidata.org/entity/Q3995501,Q3995501
http://www.wikidata.org/entity/Q4012463,Q4012463
http://www.wikidata.org/entity/Q188598,Gavorrano
http://www.wikidata.org/entity/Q2873875,Grilli
http://www.wikidata.org/entity/Q1054219,Grosseto Airport
http://www.wikidata.org/entity/Q1410910,Principina Terra
http://www.wikidata.org/entity/Q2456297,Giuncarico
http://www.wikidata.org/entity/Q600264,piazza Dante
http://www.wikidata.org/entity/Q977832,Rispescia
http://www.wikidata.org/entity/Q2998052,corso Carducci
http://www.wikidata.org/entity/Q16337489,Q16337489
http://www.wikidata.org/entity/Q16486722,Q16486722
http://www.wikidata.org/entity/Q16564467,Q16564467
http://www.wikidata.org/entity/Q3361282,Palazzo Aldobrandeschi
